/SiMCosta RJ-2
/latitude = -22.93198
/longitude = -43.14788
/depth = 15
/L1 data 
/missing = NULL
/Acknowledging or Crediting SiMCosta as Information Source : (Product or data name) courtesy of the Brazilian Coastal Monitoring System - SiMCosta  (www.simcosta.furg.br), Universidade Federal do Rio Grande - FURG./Disclaimer: All products published on this website are not intended to be used for navigational or operational purposes.
/*Magnetic Declination Reference: Chulliat, A., S. Macmillan, P. Alken, C. Beggan, M. Nair, B. Hamilton, A. Woods, V. Ridley, S. Maus and A. Thomson, 2014. The US/UK World Magnetic Model for 2015-2020, NOAA National Geophysical Data Center, Boulder, CO, doi: 10.7289/V5TH8JNW
/Anemometer measuring height: 3.0m


/Parameters:
/Avg_Air_Press: Average Air Pressure (mbar)
/Avg_Wnd_Sp: Wind Speed (m/s)
/Avg_Hmt: Average Humidity Point (%)
/Avg_Air_Tmp: Average Air Temperature (°C)
/Avg_Sol_Rad: Average Solar Radiation Reading (W/m²)
/Avg_Wnd_Dir_N: Wind Direction, true north reference (°)

/Missing = NULL
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Avg_Air_Press,Avg_Wnd_Sp,Avg_Hmt,Avg_Air_Tmp,Avg_Sol_Rad,Avg_Wnd_Dir_N
2015,8,13,17,25,0,1020.51,4.8,84.9,19.8,680.29,176.444
2015,8,13,18,25,0,1020.1,5.8,79.3,21.2,497.69,166.444
2015,8,13,19,25,0,1020.29,5.3,83.6,20.2,318.5,157.444
2015,8,13,20,25,0,1020.52,4.7,78.2,21.1,110.91,186.444
2015,8,13,21,25,0,1020.8,3.6,83.9,19.7,36.68,178.444
2015,8,13,22,25,0,1021.38,2.7,86.1,19.3,35.96,176.444
2015,8,13,23,25,0,1021.84,1.2,78.8,21.5,35.01,143.444
2015,8,14,0,25,0,1022.12,0.6,82.3,21,35.6,29.444
2015,8,14,1,25,0,1022.34,1.8,75.4,22.1,34.95,54.444
2015,8,14,2,25,0,1022.41,3.6,75.4,21.8,34.99,41.444
2015,8,14,3,25,0,1022.35,1.8,81.2,21,35.18,354.444
2015,8,14,4,25,0,1022.1,1,86.8,20.2,34.85,48.444
2015,8,14,5,25,0,1021.5,1.6,82.7,20.3,34.59,331.444
2015,8,14,6,25,0,1021.4,1.1,85.2,20.1,35.16,339.444
2015,8,14,7,25,0,1021.27,0.5,80.3,20.1,35.03,350.444
2015,8,14,8,25,0,1021.48,1.2,83.2,20,34.33,16.444
2015,8,14,9,25,0,1022.1,1.9,83.2,19.9,35.86,8.444
2015,8,14,10,25,0,1022.51,2.5,78.7,21,166.39,31.444
2015,8,14,11,25,0,1023.11,4.3,82.8,20.8,352.5,340.444
2015,8,14,12,25,0,1023.41,3.4,82.9,20.9,541.44,340.444
2015,8,14,13,25,0,1023.43,1.3,77.5,22.2,691.1,15.444
2015,8,14,14,25,0,1022.89,2.7,79.2,23,770.03,133.444
2015,8,14,15,25,0,1021.87,4.6,81.4,21,815.53,160.444
2015,8,14,16,25,0,1020.94,4,78.7,21.1,759.33,171.444
2015,8,14,17,25,0,1020,4.6,75.5,21.7,697.56,165.444
2015,8,14,18,25,0,1019.4,5,74.3,22.7,643.85,132.444
2015,8,14,19,25,0,1019.39,3.6,73.8,23,384.8,140.444
2015,8,14,20,25,0,1019.89,2.5,76.9,22.1,85.99,198.444
2015,8,14,21,25,0,1020.38,2.6,78.1,22.2,36.47,184.444
2015,8,14,22,25,0,1020.8,1.4,71.5,22.7,36.69,230.444
2015,8,14,23,25,0,1021.01,6.1,69.7,23.1,36.14,68.444
2015,8,15,0,25,0,1021.24,6.1,71.5,22.5,36.17,64.443
2015,8,15,1,25,0,1021.34,3.8,72.1,22.2,35.25,41.443
2015,8,15,2,25,0,1021.22,3.8,73.8,21.8,35.15,40.443
2015,8,15,3,25,0,1021.02,3.3,71.6,21.8,35.5,34.443
2015,8,15,4,25,0,1020.67,1,75.6,21,35.82,294.443
2015,8,15,5,25,0,1020.29,2.9,70.8,21.4,35.61,354.443
2015,8,15,6,25,0,1019.89,2.9,78.1,20.7,35.45,333.443
2015,8,15,7,25,0,1019.85,2.3,77,20.8,35.32,334.443
2015,8,15,8,25,0,1020.09,2,80.2,20.4,36.04,353.443
2015,8,15,9,25,0,1020.59,1.5,78.8,20.3,36.95,31.443
2015,8,15,10,25,0,1021.31,2,74.5,21.4,171.38,328.443
2015,8,15,11,25,0,1021.94,2.8,74.5,21.8,357.75,346.443
2015,8,15,12,25,0,1022.34,1,71.8,22.2,549.07,255.443
2015,8,15,13,25,0,1022.66,2.6,80.9,20.8,697.97,155.443
2015,8,15,14,25,0,1022.2,2.9,80.9,21.3,753.97,152.443
2015,8,15,15,25,0,1021.36,3.9,81,21.2,814.99,163.443
2015,8,15,16,25,0,1020.55,5.6,76.5,21,788.72,165.443
2015,8,15,17,25,0,1019.81,5.2,68.5,22,670.99,162.443
2015,8,15,18,25,0,1019.14,5.3,74.7,20.9,501.87,181.443
2015,8,15,19,25,0,1018.8,5.2,73,21.8,293.14,176.443
2015,8,15,20,25,0,1019.07,5.1,68.2,22.7,105.95,174.443
2015,8,15,21,25,0,1019.14,5.2,75.9,20.9,36.3,172.443
2015,8,15,22,25,0,1019.57,2.4,76.9,20.7,35.96,171.443
2015,8,15,23,25,0,1020.19,1.8,83,19.8,35.83,149.443
2015,8,16,0,25,0,1020.79,0.7,81.4,20.1,36.01,144.443
2015,8,16,1,25,0,1020.96,1.9,75.3,22.1,35.81,63.443
2015,8,16,2,25,0,1021.04,2.4,78.2,21.6,35.81,61.443
2015,8,16,3,25,0,1021.22,1,80.2,21.5,36.07,353.443
2015,8,16,4,25,0,1021.11,2.7,83.7,20.9,35.12,339.443
2015,8,16,5,25,0,1020.77,2.2,87.2,19.5,35.55,8.443
2015,8,16,6,25,0,1020.44,2.5,90.6,19.1,35.33,17.443
2015,8,16,7,25,0,1020.19,2.9,87.5,19.4,35.23,336.443
2015,8,16,8,25,0,1020.39,4.2,84.9,19.7,34.72,334.443
2015,8,16,9,25,0,1020.93,3.4,88.5,19,35.94,338.443
2015,8,16,10,25,0,1021.6,3.8,86.5,19.8,171.15,346.443
2015,8,16,11,25,0,1022.18,4.4,81.8,20.8,348.22,341.443
2015,8,16,12,25,0,1022.65,4.5,81.2,21,536.15,342.443
2015,8,16,13,25,0,1022.81,3.5,77.4,21.7,687.57,337.443
2015,8,16,14,25,0,1022.46,2.8,75.3,21.4,786.18,146.443
2015,8,16,15,25,0,1021.55,4.5,80.4,21.2,822.4,169.443
2015,8,16,16,25,0,1020.94,6,75.1,21.8,779.33,166.443
2015,8,16,17,25,0,1019.71,6.1,77.6,21,667.35,180.443
2015,8,16,18,25,0,1019.26,5.6,79.9,21,418.35,144.443
2015,8,16,19,25,0,1019.29,5.5,67.4,23.5,285.88,179.443
2015,8,16,20,25,0,1019.74,3,70,23.4,66.64,214.443
2015,8,16,21,25,0,1019.86,2.4,73,22.6,36.48,206.443
2015,8,16,22,25,0,1020.44,1.3,76.2,21.4,36.9,171.443
2015,8,16,23,25,0,1021.14,2,84.3,20.5,36.41,NULL
2015,8,17,0,25,0,1021.71,0.7,79.7,20.8,36.36,191.443
2015,8,17,1,25,0,1021.96,2.1,72.1,22.8,35.19,47.443
2015,8,17,2,25,0,1021.99,2.5,74.9,22.3,36.14,60.443
2015,8,17,3,25,0,1022.04,0.7,73.1,22.3,35.75,260.443
2015,8,17,4,25,0,1021.95,0.9,73.9,22.1,35.47,330.443
2015,8,17,5,25,0,1021.57,1.9,77.8,21.2,35.61,69.443
2015,8,17,6,25,0,1021.2,2.4,89.4,17.9,35.45,178.443
2015,8,17,7,25,0,1021.27,1.7,83.7,19.6,35.3,334.443
2015,8,17,8,25,0,1021.64,2.1,82,20.7,34.96,328.443
2015,8,17,9,25,0,1022.36,1.2,83.1,20.2,37.75,263.443
2015,8,17,10,25,0,1023.16,1.3,82.7,20.5,196.56,251.443
2015,8,17,11,25,0,1023.54,2.2,88.4,19.1,366.9,142.443
2015,8,17,12,25,0,1024.2,1.3,88.3,19.7,538.71,142.443
2015,8,17,13,25,0,1024.01,2,89.1,20.1,683.82,147.443
2015,8,17,14,25,0,1023.34,3.4,86.8,20.3,770.28,150.443
2015,8,17,15,25,0,1022.22,5.3,89.8,19.9,811.27,159.443
2015,8,17,16,25,0,1021.04,4.7,85.3,20.5,760.26,152.443
2015,8,17,17,25,0,1020.2,4.8,78.6,21.1,669.64,165.443
2015,8,17,18,25,0,1019.6,6.3,88.6,20.1,500.31,164.443
2015,8,17,19,25,0,1019.21,5.5,87.2,19.3,160.24,169.443
2015,8,17,20,25,0,1018.86,5.9,81.5,20.9,99.54,170.443
2015,8,17,21,25,0,1019.15,1.8,74.1,22,36.69,186.443
2015,8,17,22,25,0,1019.8,1.7,82.6,20.2,36.97,133.443
2015,8,18,0,25,0,1020.74,3.1,73.1,22.7,36.75,61.442
2015,8,18,1,25,0,1021.06,1.9,76.7,22.1,35.59,59.442
2015,8,18,2,25,0,1021.4,0.6,77.5,21.7,36.27,62.442
2015,8,18,3,25,0,1021.47,0.7,83.1,20.8,36.21,309.442
2015,8,18,4,25,0,1021.12,2.4,73.7,22,36.99,339.442
2015,8,18,5,25,0,1020.81,1.5,77.8,21.2,37.37,330.442
2015,8,18,6,25,0,1020.21,1.7,76.4,20.7,37,18.442
2015,8,18,7,25,0,1019.66,1.9,75.9,20.7,37.13,5.442
2015,8,18,8,25,0,1019.5,1.4,81.4,20.1,37.01,14.442
2015,8,18,9,25,0,1020.19,3.9,85.8,20.1,39.38,326.442
2015,8,18,10,25,0,1020.85,3.8,84.1,20.5,203.4,342.442
2015,8,18,11,25,0,1021.28,4,86.8,20.3,381.75,327.442
2015,8,18,12,25,0,1021.61,3.5,84.1,21.1,551.21,326.442
2015,8,18,13,25,0,1021.5,4,79.4,21.9,696.17,331.442
2015,8,18,14,25,0,1020.66,2.6,69.3,23.4,787.5,334.442
2015,8,18,15,25,0,1019.52,2.9,60.2,25,727.11,334.442
2015,8,18,16,25,0,1018.07,2.2,75.1,23.6,712.98,168.442
2015,8,18,17,25,0,1016.7,3.5,77.2,22.2,517.68,173.442
2015,8,18,18,25,0,1016.05,4.6,74.9,22.4,512.93,168.442
2015,8,18,19,25,0,1015.64,4.3,66.3,23.2,149.97,165.442
2015,8,18,20,25,0,1015.47,3.2,67.9,22.5,70.51,171.442
2015,8,18,21,25,0,1015.52,3.4,81.5,20.4,38.9,159.442
2015,8,18,22,25,0,1015.91,3.1,64.8,24.7,38.55,63.442
2015,8,18,23,25,0,1016.12,1.1,64.6,24.2,38.05,56.442
2015,8,19,0,25,0,1016.11,1.7,61.8,24.6,38.07,48.442
2015,8,19,1,25,0,1016.11,2.1,69,23.4,37.91,46.442
2015,8,19,2,25,0,1015.82,2.6,73.3,22.4,37.79,49.442
2015,8,19,3,25,0,1015.52,3.3,70.2,23.1,37.94,338.442
2015,8,19,4,25,0,1014.84,2.6,72.8,22.4,37.47,334.442
2015,8,19,5,25,0,1014.55,1.6,72.2,22.3,36.89,347.442
2015,8,19,6,25,0,1013.9,0.7,73.4,21.9,38.13,221.442
2015,8,19,7,25,0,1013.6,1.6,75,21,37.01,19.442
2015,8,19,8,25,0,1013.46,2.5,73.4,21.2,36.92,29.442
2015,8,19,9,25,0,1013.36,2.7,75.7,21,38.59,342.442
2015,8,19,10,25,0,1013.57,4.3,70.4,22.3,200.49,325.442
2015,8,19,11,25,0,1013.77,4,73.5,21.9,378.5,333.442
2015,8,19,12,25,0,1014.13,4,70.3,22.8,542.7,334.442
2015,8,19,13,25,0,1014.01,4.5,68.9,23.5,679.76,5.442
2015,8,19,14,25,0,1013.19,3.9,64.2,25,765.69,27.442
2015,8,19,15,25,0,1011.91,4.6,57.4,26.7,784.89,13.442
2015,8,19,16,25,0,1011.03,4.2,57.3,27,281.82,8.442
2015,8,19,17,25,0,1009.89,3.3,51.6,28.5,516.01,18.442
2015,8,19,18,25,0,1009.52,2.4,57.2,26.8,361.37,141.442
2015,8,19,19,25,0,1009.65,4.7,62.8,23.8,125.24,169.442
2015,8,19,20,25,0,1009.71,3.7,72.7,21.9,59.64,179.442
2015,8,19,21,25,0,1009.81,2,77,22.1,38.48,146.442
2015,8,19,22,25,0,1009.91,0.8,75.5,21.8,38.08,162.442
2015,8,19,23,25,0,1011.47,4.4,68.6,23.8,37.71,222.442
2015,8,20,0,25,0,1012.41,11.9,78.5,22.2,37.49,217.442
2015,8,20,1,25,0,1014.27,10.7,77.8,22.2,37.14,230.442
2015,8,20,2,25,0,1014.66,10,59.6,22.5,37.37,226.442
2015,8,20,3,25,0,1015.82,4.9,66.1,21.5,37.35,252.442
2015,8,20,4,25,0,1015.68,4.6,67.6,21.6,36.76,240.442
2015,8,20,5,25,0,1015.9,3.9,60.5,22.1,37.54,268.442
2015,8,20,6,25,0,1015.78,3.7,60.2,22,37.04,243.442
2015,8,20,7,25,0,1015.79,2.9,64.6,21.4,37.35,241.442
2015,8,20,8,25,0,1016.11,1.8,63.7,21.5,37.44,232.442
2015,8,20,9,25,0,1016.75,3.9,63.2,21.7,37.75,249.442
2015,8,20,10,25,0,1017.32,2.7,65.9,21.2,90.71,251.442
2015,8,20,11,25,0,1017.79,2.3,65.6,21.8,454.48,241.442
2015,8,20,12,25,0,1018.27,3.5,65,22,743.26,221.442
2015,8,20,13,25,0,1018.72,4.4,62.9,22.4,752.66,219.442
2015,8,20,14,25,0,1018.51,5.2,62.5,22.4,816.22,218.442
2015,8,20,15,25,0,1018.11,6,62.8,22.4,884.55,216.442
2015,8,20,16,25,0,1017.98,7.1,63.5,22,829.22,213.442
2015,8,20,17,25,0,1017.71,5.4,60.6,22.2,714.68,216.442
2015,8,20,18,25,0,1017.6,5.8,59.8,22,533.33,225.442
2015,8,20,19,25,0,1017.64,4.9,64.1,21.9,302.91,212.442
2015,8,20,20,25,0,1018.11,3.1,64.8,21.4,87.57,255.442
2015,8,20,21,25,0,1018.42,7.2,68.8,20.9,37.59,233.442
2015,8,20,22,25,0,1019.06,4.7,71.7,20.8,37.47,253.442
2015,8,20,23,25,0,1019.48,3.5,72.4,20.8,36.76,257.442
2015,8,21,0,25,0,1020.18,2.5,76.3,20.6,37.47,251.442
2015,8,21,1,25,0,1020.71,2.6,79.8,20.4,37.7,231.442
2015,8,21,2,25,0,1020.93,5.6,87.1,19.6,37.12,246.442
2015,8,21,3,25,0,1020.97,3.4,93.3,18.8,36.72,240.442
2015,8,21,4,25,0,1020.56,2.5,96.1,18.5,37.28,221.442
2015,8,21,5,25,0,1019.94,3.8,91.7,18.5,35.89,206.442
2015,8,21,6,25,0,1019.78,0.4,91.5,18.7,36.5,157.442
2015,8,21,7,25,0,1019.55,1.9,91.8,18.8,36.09,48.442
2015,8,21,8,25,0,1019.59,1,93.1,18.2,36.57,68.442
2015,8,21,9,25,0,1020.23,0.9,94.5,17.8,39.32,113.442
2015,8,21,10,25,0,1020.8,1.7,92.2,18.7,147.17,37.442
2015,8,21,11,25,0,1021.37,3.5,91.4,19.4,246.51,354.442
2015,8,21,12,25,0,1021.79,3.4,89.1,19.8,595.01,356.442
2015,8,21,13,25,0,1021.64,3.1,82.6,20.4,663.7,3.442
2015,8,21,14,25,0,1020.71,1.7,77.9,21.1,551.48,15.442
2015,8,21,15,25,0,1019.82,3.8,85.8,19.9,546.44,162.442
2015,8,21,16,25,0,1019.28,4.4,83.7,20.3,738.05,165.442
2015,8,21,17,25,0,1018.47,5.5,86.8,19.9,286.22,166.442
2015,8,21,18,25,0,1017.91,5.4,84.1,20.2,228.68,163.442
2015,8,21,19,25,0,1017.95,2.6,79.3,20.6,281.73,174.442
2015,8,21,20,25,0,1017.73,2.5,82.5,19.9,85.39,153.442
2015,8,21,21,25,0,1018.22,3.9,94.4,18.6,37.91,164.442
2015,8,21,22,25,0,1018.56,3,95.7,18.4,38.15,150.442
2015,8,21,23,25,0,1019.01,3.4,96.1,18.7,37.12,168.442
2015,8,22,0,25,0,1019.17,3.1,93.1,19.2,38.09,178.441
2015,8,22,1,25,0,1019.15,1.7,94.9,18.9,37.46,172.441
2015,8,22,2,25,0,1019.16,1.7,90,19.3,37.51,170.441
2015,8,22,3,25,0,1019.03,1.2,87.5,19.7,37.22,158.441
2015,8,22,4,25,0,1018.65,2.5,94.2,18.8,36.72,159.441
2015,8,22,5,25,0,1018.17,2.7,94.4,18.7,37.76,153.441
2015,8,22,6,25,0,1017.6,1.2,94.3,18.8,37.66,152.441
2015,8,22,7,25,0,1017.3,2.6,95.9,18.5,37.39,165.441
2015,8,22,8,25,0,1017.41,0.7,95,18.7,38.2,177.441
2015,8,22,9,25,0,1017.71,1.1,95.4,18,39.86,156.441
2015,8,22,10,25,0,1018.49,0.6,95.1,18.6,203.56,150.441
2015,8,22,11,25,0,1018.91,0.8,90,20.2,404.42,320.441
2015,8,22,12,25,0,1019.04,1.1,91.4,19.6,481.68,180.441
2015,8,22,13,25,0,1019.11,2.5,90,20,749.78,135.441
2015,8,22,14,25,0,1018.54,3.4,93.8,19.4,817.48,177.441
2015,8,22,15,25,0,1017.82,5.2,88.5,20.1,873.53,158.441
2015,8,22,16,25,0,1016.39,5.3,82.8,20.9,805.57,152.441
2015,8,22,17,25,0,1015.3,5.7,84.3,20.8,674.1,151.441
2015,8,22,18,25,0,1015.2,6.3,87.8,20.3,437.46,186.441
2015,8,22,19,25,0,1015.29,5.5,84.9,20.7,261.92,154.441
2015,8,22,20,25,0,1015.5,4.8,84.5,20.7,117.51,155.441
2015,8,22,21,25,0,1015.59,2.5,85.3,20.6,40.68,195.441
2015,8,22,22,25,0,1015.89,1.4,84,20.9,40.78,203.441
2015,8,22,23,25,0,1016.17,2.5,90.4,19.5,40.08,171.441
2015,8,23,0,25,0,1016.14,1,89.6,19.8,39.6,186.441
2015,8,23,1,25,0,1016.33,1.8,85.7,20.8,39.87,35.441
2015,8,23,2,25,0,1016.13,2.9,81.5,21.3,39.1,25.441
2015,8,23,3,25,0,1015.93,2,85.3,20.7,39.87,51.441
2015,8,23,4,25,0,1015.27,1.4,87.1,20.3,40.03,358.441
2015,8,23,5,25,0,1015.03,2.2,84.8,20.5,39.9,38.441
2015,8,23,6,25,0,1014.31,2.4,87.3,20.2,39.27,59.441
2015,8,23,7,25,0,1013.9,1.2,90.7,19.8,39.47,25.441
2015,8,23,9,25,0,1014.93,2.2,90.1,19.7,40.92,333.441
2015,8,23,10,25,0,1015.43,0.7,88.5,20.2,206.47,23.441
2015,8,23,11,25,0,1015.27,2.9,87.4,20.4,408.09,344.441
2015,8,23,12,25,0,1015.27,3.8,89.1,20.3,588.82,333.441
2015,8,23,13,25,0,1015.25,3.2,89.9,20.4,746.36,345.441
2015,8,23,14,25,0,1014.43,1.6,87.3,21.4,810.09,350.441
2015,8,23,15,25,0,1013.41,3.3,85.6,20.4,871.9,166.441
2015,8,23,16,25,0,1012.3,3.9,78,21.7,831.84,158.441
2015,8,23,17,25,0,1011.35,3.4,79.7,22,724.21,169.441
2015,8,23,18,25,0,1010.87,4.3,78.5,22.2,564.29,167.441
2015,8,23,19,25,0,1011.06,5.2,76,22.7,370.84,179.441
2015,8,23,20,25,0,1011.19,3.7,72.6,23.3,141.11,189.441
2015,8,23,21,25,0,1011.65,3,74.2,22.9,39.72,184.441
2015,8,23,22,25,0,1012.29,3.4,85.8,20.9,39.21,141.441
2015,8,23,23,25,0,1012.63,2.8,89.9,19.7,38.99,147.441
2015,8,24,0,25,0,1013.04,1.9,80.6,21.5,38.99,255.441
2015,8,24,1,25,0,1013.42,2.3,79.3,22.3,38.56,86.441
2015,8,24,2,25,0,1013.96,3.7,80.1,21.4,38.57,151.441
2015,8,24,3,25,0,1014.27,1.2,53.8,25,38.56,215.441
2015,8,24,4,25,0,1014.51,1.7,62.5,23.5,38.25,269.441
2015,8,24,5,25,0,1014.74,1.3,58.6,24.4,38.41,239.441
2015,8,24,6,25,0,1014.66,1.1,75,22.5,38.7,74.441
2015,8,24,7,25,0,1014.59,2.2,72.4,22.6,38.84,32.441
2015,8,24,8,25,0,1014.55,2.9,76.9,21.9,37.91,46.441
2015,8,24,9,25,0,1015.2,2,77.4,22,42.59,64.441
2015,8,24,10,25,0,1015.78,4.3,64.4,23.3,194.95,220.441
2015,8,24,11,25,0,1016.28,4.8,66.6,23.3,429.6,181.441
2015,8,24,12,25,0,1017.94,3.9,74.5,22.9,601.37,222.441
2015,8,24,13,25,0,1018.15,4.3,74.3,23.2,723.19,217.441
2015,8,24,14,25,0,1018.25,4.2,75.4,23.4,446.27,215.441
2015,8,24,15,25,0,1017.68,3.8,76.6,23.4,647.69,201.441
2015,8,24,16,25,0,1017.7,5.5,83.1,21.5,201.92,199.441
2015,8,24,17,25,0,1017.21,5.6,77.8,21.1,337.64,195.441
2015,8,24,18,25,0,1017.22,4.7,83.5,20,195.28,174.441
2015,8,24,19,25,0,1017.84,4.5,87.1,19.5,163.21,172.441
2015,8,24,20,25,0,1018.65,4.2,87.7,19.4,54.35,167.441
2015,8,24,21,25,0,1018.99,3.3,88.3,19.3,37.05,153.441
2015,8,24,22,25,0,1019.73,2.6,88.6,19.4,37.95,130.441
2015,8,24,23,25,0,1020.33,2.7,91.1,19.2,38.59,149.441
2015,8,25,0,25,0,1020.77,1.5,92.4,19.1,37.93,146.441
2015,8,25,1,25,0,1020.95,1.7,92.7,19,38.36,139.441
2015,8,25,2,25,0,1020.74,2.1,91.4,19.3,38.3,127.441
2015,8,25,3,25,0,1020,1.3,90.3,19.4,38.44,145.441
2015,8,25,4,25,0,1019.74,1.7,91.7,19.4,37.5,107.441
2015,8,25,5,25,0,1019.72,1.8,89.7,19.4,38.09,149.441
2015,8,25,6,25,0,1019.88,1.4,87,19.6,37.74,251.441
2015,8,25,7,25,0,1019.65,3.5,94.4,19,37.71,158.441
2015,8,25,8,25,0,1019.69,2.8,96.2,18.9,37.7,48.441
2015,8,25,9,25,0,1019.44,2.2,90,19.7,38.51,70.441
2015,8,25,10,25,0,1020.16,1.4,90.5,19.6,70.16,241.441
2015,8,25,11,25,0,1020.16,0.8,90.4,19.5,171.03,188.441
2015,8,25,12,25,0,1020.21,3.4,94.6,18.7,295.84,137.441
2015,8,25,13,25,0,1020.19,3.4,94.9,18.8,300.1,172.441
2015,8,25,14,25,0,1019.65,4,94.5,18.8,188.91,166.441
2015,8,25,15,25,0,1018.81,3.9,90.7,19.4,248.96,171.441
2015,8,25,16,25,0,1018.26,5.5,87.9,19.8,437.53,159.441
2015,8,25,17,25,0,1017.98,5.2,90.6,19.4,61.68,180.441
2015,8,25,18,25,0,1017.17,3.2,92.3,19.2,95.83,153.441
2015,8,25,19,25,0,1017.45,4.1,92.9,19.5,47.83,179.441
2015,8,25,20,25,0,1016.86,1.2,91.3,20.1,50.37,86.441
2015,8,25,21,25,0,1017.57,3.4,92.5,19.8,37.87,181.441
2015,8,25,22,25,0,1017.72,3.5,95.1,19.2,37.95,127.441
2015,8,25,23,25,0,1018.11,2.3,94.3,19.4,37.78,178.441
2015,8,26,0,25,0,1018.87,1.3,93.6,19.5,37.19,199.44
2015,8,26,1,25,0,1018.58,4.2,96.2,18.9,37,151.44
2015,8,26,2,25,0,1018.33,3.2,96.9,18.9,37.58,165.44
2015,8,26,3,25,0,1017.81,1.3,96.3,18.8,37.56,111.44
2015,8,26,4,25,0,1017.14,0.9,95.6,19.3,37.29,277.44
2015,8,26,5,25,0,1016.33,0.9,93.9,19.7,37.03,257.44
2015,8,26,6,25,0,1015.78,0.7,95.2,19.4,39.06,190.44
2015,8,26,7,25,0,1015.98,2,96,18.8,38.03,177.44
2015,8,26,8,25,0,1016.84,1.6,94,19.4,37.39,245.44
2015,8,26,9,25,0,1018.13,4,90.7,20.2,37.66,202.44
2015,8,26,10,25,0,1018.91,4.1,92.1,20,49.81,170.44
2015,8,26,11,25,0,1019.38,1.7,88.3,20.4,144.78,94.44
2015,8,26,12,25,0,1019.87,2.1,90.2,20.2,112.92,170.44
2015,8,26,13,25,0,1019.8,3.5,91.4,20,751.09,180.44
2015,8,26,14,25,0,1019.47,2.7,92.7,19.9,841.11,170.44
2015,8,26,15,25,0,1018.78,3.8,91.9,20.1,852.89,163.44
2015,8,26,16,25,0,1018.17,4.7,89.7,20.6,795.19,157.44
2015,8,26,17,25,0,1017.94,5,93.7,20.2,533.1,177.44
2015,8,26,18,25,0,1017.3,6,92.7,20.3,527.68,183.44
2015,8,26,19,25,0,1017.25,5.3,90.9,20.3,266.67,169.44
2015,8,26,20,25,0,1017.43,5.4,92,20,97.5,177.44
2015,8,26,21,25,0,1017.81,4.8,84.2,20.8,39.89,149.44
2015,8,26,22,25,0,1018.21,3.3,86,20.9,40.65,135.44
2015,8,26,23,25,0,1018.5,2.5,89.4,20.3,40.03,186.44
2015,8,27,0,25,0,1018.38,2.3,89.4,20.3,39.91,176.44
2015,8,27,1,25,0,1018.35,2.2,89.2,20.2,39.65,171.44
2015,8,27,2,25,0,1018.24,0.9,88.7,19.9,39.17,269.44
2015,8,27,3,25,0,1017.83,0.8,88.9,19.8,39.4,123.44
2015,8,27,4,25,0,1017.07,2,84.3,20.3,39.38,94.44
2015,8,27,5,25,0,1016.4,3.3,83.4,20.6,39.14,60.44
2015,8,27,6,25,0,1015.82,2.5,84.9,20.6,39.99,55.44
2015,8,27,7,25,0,1015.26,3.2,86.1,20.5,40.5,37.44
2015,8,27,8,25,0,1015.06,2.3,86.8,20.4,40.7,349.44
2015,8,27,9,25,0,1014.9,3.4,86.6,20.5,43.5,23.44
2015,8,27,10,25,0,1014.85,2.6,84.9,21.1,191.57,26.44
2015,8,27,11,25,0,1014.8,2.6,86,21.4,337.25,331.44
2015,8,27,12,25,0,1014.91,1.8,84.9,21.8,552.03,330.44
2015,8,27,13,25,0,1015.1,2.7,88.1,20.9,728.89,165.44
2015,8,27,14,25,0,1016.08,4.2,78.1,22.5,775.1,216.44
2015,8,27,15,25,0,1016.01,9.8,62.5,25,458.41,235.44
2015,8,27,16,25,0,1016.43,10.9,70.6,23.8,264.21,243.44
2015,8,27,17,25,0,1016.15,9.8,74.8,22.2,205.41,228.44
2015,8,27,18,25,0,1016.59,4.2,64.9,23.1,132.71,252.44
2015,8,27,19,25,0,1016.94,9.1,66.4,23,119.78,229.44
2015,8,27,20,25,0,1016.94,1.7,66.4,22.8,84.33,226.44
2015,8,27,21,25,0,1016.88,3.8,79.5,21.6,41.22,3.44
2015,8,27,22,25,0,1016.28,4.6,85.9,21.1,41.63,345.44
2015,8,27,23,25,0,1015.82,4.2,78.2,21.9,40.9,332.44
2015,8,28,0,25,0,1015.54,4.4,73,22.2,40.94,318.44
2015,8,28,1,25,0,1016.29,0.9,77.4,21.7,40.82,35.44
2015,8,28,2,25,0,1017.84,4,81.1,20.9,41.14,146.44
2015,8,28,3,25,0,1018.31,3.3,81.5,20.7,40.7,120.44
2015,8,28,4,25,0,1017.89,3.8,77.6,20.9,40.54,229.44
2015,8,28,5,25,0,1017.95,1.9,82.6,20.6,40.63,72.44
2015,8,28,6,25,0,1017.69,1.1,65.8,22.2,40.09,275.44
2015,8,28,7,25,0,1017.62,3.3,64.3,22.3,40.5,201.44
2015,8,28,8,25,0,1018.23,2.4,70,21.5,40.67,208.44
2015,8,28,9,25,0,1019.08,2.6,68.6,21.6,41.6,245.44
2015,8,28,10,25,0,1019.88,1.2,66.8,21.6,95.32,223.44
2015,8,28,11,25,0,1021.25,1.7,66.9,22.4,375.83,206.44
2015,8,28,12,25,0,1022.27,3.8,76.7,22,266.7,213.44
2015,8,28,13,25,0,1022.94,2.3,75.7,21.9,726.35,258.44
2015,8,28,14,25,0,1022.59,2.7,76.9,22,584.72,165.44
