/SiMCosta RJ - Ilha do Pai - Cia de Docas
/latitude = -22.99277544
/longitude = -43.09056758



/Parameters:
/Tmp: Average Water Temperature (degree Celsius)
/Avg_Sal: Average Salinity (psu)

/Missing = NULL
/YEAR MONTH DAY HOUR MINUTE SECOND = Date/Time Data Acquisition (UTC)
YEAR,MONTH,DAY,HOUR,MINUTE,SECOND,Tmp,Avg_Sal
2024,1,24,5,55,0,25.54,33.3
2024,1,24,6,0,0,26.51,35.39
2024,1,24,6,5,0,26.63,35.52
2024,1,24,6,10,0,26.66,35.57
2024,1,24,6,15,0,26.67,35.6
2024,1,24,6,20,0,26.67,35.6
2024,1,24,6,25,0,26.67,35.6
2024,1,24,6,30,0,26.12,34.43
2024,1,24,6,35,0,25.58,33.37
2024,1,24,6,40,0,25.59,33.36
2024,1,24,6,45,0,25.61,33.41
2024,1,24,6,50,0,25.63,33.45
2024,1,24,6,55,0,25.65,33.5
2024,1,24,7,0,0,25.66,33.55
2024,1,24,7,5,0,25.64,33.54
2024,1,24,7,10,0,25.66,33.58
2024,1,24,7,15,0,25.59,33.51
2024,1,24,7,20,0,25.61,33.52
2024,1,24,7,25,0,25.61,33.54
2024,1,24,7,30,0,25.62,33.54
2024,1,24,7,35,0,25.62,33.56
2024,1,24,7,40,0,25.6,33.56
2024,1,24,7,45,0,25.63,33.58
2024,1,24,7,50,0,25.59,33.58
2024,1,24,7,55,0,25.58,33.55
2024,1,24,8,0,0,25.6,33.57
2024,1,24,8,5,0,25.57,33.58
2024,1,24,8,10,0,25.66,33.66
2024,1,24,8,15,0,25.62,33.66
2024,1,24,8,20,0,25.61,33.71
2024,1,24,8,25,0,25.65,33.79
2024,1,24,8,30,0,25.59,33.7
2024,1,24,8,35,0,25.68,33.8
2024,1,24,8,40,0,25.85,34.15
2024,1,24,8,45,0,25.62,33.77
2024,1,24,8,50,0,25.64,33.78
2024,1,24,8,55,0,25.7,33.87
2024,1,24,9,0,0,25.69,33.87
2024,1,24,9,5,0,25.71,33.9
2024,1,24,9,10,0,25.79,34.07
2024,1,24,9,15,0,25.66,33.89
2024,1,24,9,20,0,25.64,33.91
2024,1,24,9,25,0,25.68,33.92
2024,1,24,9,30,0,25.7,33.97
2024,1,24,9,35,0,25.57,33.93
2024,1,24,9,40,0,25.59,33.94
2024,1,24,9,45,0,25.61,33.97
2024,1,24,9,50,0,25.33,32.69
2024,1,24,9,55,0,25.34,32.71
2024,1,24,10,0,0,25.38,32.67
2024,1,24,10,5,0,25.38,32.76
2024,1,24,10,10,0,25.42,32.82
2024,1,24,10,15,0,25.45,32.78
2024,1,24,10,20,0,25.49,32.82
2024,1,24,10,25,0,25.53,32.9
2024,1,24,10,30,0,25.57,33.02
2024,1,24,10,35,0,25.59,33.02
2024,1,24,10,40,0,25.62,33.21
2024,1,24,10,45,0,25.68,33.26
2024,1,24,10,50,0,25.71,33.35
2024,1,24,10,55,0,25.73,33.44
2024,1,24,11,0,0,25.75,33.48
2024,1,24,11,5,0,25.76,33.51
2024,1,24,11,10,0,25.79,33.47
2024,1,24,11,15,0,25.75,33.25
2024,1,24,11,20,0,25.74,33.14
2024,1,24,11,25,0,25.7,32.89
2024,1,24,11,30,0,25.69,32.73
2024,1,24,11,35,0,25.7,32.74
2024,1,24,11,40,0,25.72,32.91
2024,1,24,11,45,0,25.71,32.93
2024,1,24,11,50,0,25.67,32.81
2024,1,24,11,55,0,25.67,32.88
2024,1,24,12,0,0,25.64,32.87
2024,1,24,12,5,0,25.62,32.67
2024,1,24,12,10,0,25.62,32.57
2024,1,24,12,15,0,25.65,32.44
2024,1,24,12,20,0,25.69,32.64
2024,1,24,12,25,0,25.69,32.78
2024,1,24,12,30,0,25.69,32.78
2024,1,24,12,35,0,25.69,32.72
2024,1,24,12,40,0,25.66,33.02
2024,1,24,12,45,0,25.75,32.58
2024,1,24,12,50,0,25.78,32.83
2024,1,24,12,55,0,25.78,32.54
2024,1,24,13,0,0,25.8,31.88
2024,1,24,13,5,0,25.79,31.84
2024,1,24,13,10,0,25.76,31.67
2024,1,24,13,15,0,25.74,31.73
2024,1,24,13,20,0,25.73,31.54
2024,1,24,13,25,0,25.74,31.28
2024,1,24,13,30,0,25.81,30.77
2024,1,24,13,35,0,25.82,30.97
2024,1,24,13,40,0,25.84,30.75
2024,1,24,13,45,0,25.85,31.15
2024,1,24,13,50,0,25.88,30.85
2024,1,24,13,55,0,25.87,30.57
2024,1,24,14,0,0,25.86,30.9
2024,1,24,14,5,0,25.9,30.43
2024,1,24,14,10,0,25.9,30.71
2024,1,24,14,15,0,25.93,30.24
2024,1,24,14,20,0,25.92,30.65
2024,1,24,14,25,0,25.98,30.03
2024,1,24,14,30,0,26.02,29.64
2024,1,24,14,40,0,26.11,29.29
2024,1,24,14,45,0,26.12,29.26
2024,1,24,14,50,0,26.17,29.04
2024,1,24,14,55,0,26.13,30.07
2024,1,24,15,0,0,26.01,31
2024,1,24,15,5,0,26.18,29.81
2024,1,24,15,10,0,26.12,30.85
2024,1,24,15,15,0,26.1,30.69
2024,1,24,15,20,0,26.23,30.42
2024,1,24,15,25,0,26.25,30.54
2024,1,24,15,30,0,26.31,30.28
2024,1,24,15,35,0,26.49,29.36
2024,1,24,15,40,0,26.45,29.53
2024,1,24,15,45,0,26.49,29.42
2024,1,24,15,50,0,26.52,29.13
2024,1,24,15,55,0,26.39,29.8
2024,1,24,16,0,0,26.42,29.41
2024,1,24,16,5,0,26.34,29.75
2024,1,24,16,10,0,26.44,29.03
2024,1,24,16,15,0,26.32,29.89
2024,1,24,16,20,0,26.11,30.83
2024,1,24,16,25,0,26.18,30.87
2024,1,24,16,30,0,26.4,30.31
2024,1,24,16,35,0,26.4,30.69
2024,1,24,16,40,0,26.4,30.83
2024,1,24,16,45,0,26.36,31.06
2024,1,24,16,50,0,26.25,31.54
2024,1,24,16,55,0,26.1,32.11
2024,1,24,17,0,0,25.99,32.56
2024,1,24,17,5,0,25.93,32.87
2024,1,24,17,10,0,25.87,33.23
2024,1,24,17,15,0,25.86,33.43
2024,1,24,17,20,0,25.85,33.49
2024,1,24,17,25,0,25.86,33.63
2024,1,24,17,30,0,25.96,33.58
2024,1,24,17,35,0,25.97,33.59
2024,1,24,17,40,0,25.98,33.66
2024,1,24,17,45,0,26.02,33.5
2024,1,24,17,50,0,26.03,33.48
2024,1,24,17,55,0,26.05,33.47
2024,1,24,18,0,0,26.06,33.5
2024,1,24,18,5,0,26.07,33.47
2024,1,24,18,10,0,26.13,33.3
2024,1,24,18,15,0,26.11,33.43
2024,1,24,18,20,0,26.12,33.43
2024,1,24,18,25,0,26.14,33.33
2024,1,24,18,30,0,26.14,33.42
2024,1,24,18,35,0,26.14,33.33
2024,1,24,18,40,0,26.15,33.36
2024,1,24,18,45,0,26.15,33.36
2024,1,24,18,50,0,26.15,33.45
2024,1,24,18,55,0,26.13,33.5
2024,1,24,19,0,0,26.11,33.56
2024,1,24,19,5,0,26.1,33.62
2024,1,24,19,10,0,26.09,33.62
2024,1,24,19,15,0,26.09,33.64
2024,1,24,19,20,0,26.08,33.75
2024,1,24,19,25,0,26.07,33.78
2024,1,24,19,30,0,26.06,33.81
2024,1,24,19,35,0,26.04,33.88
2024,1,24,19,40,0,26.01,33.95
2024,1,24,19,45,0,25.99,34
2024,1,24,19,50,0,25.97,34.02
2024,1,24,19,55,0,25.97,34.04
2024,1,24,20,0,0,25.99,34.04
2024,1,24,20,5,0,25.98,34.05
2024,1,24,20,10,0,26,34.04
2024,1,24,20,15,0,26,34.06
2024,1,24,20,20,0,25.99,34.05
2024,1,24,20,25,0,25.98,34.07
2024,1,24,20,30,0,25.99,34.08
2024,1,24,20,35,0,25.97,34.11
2024,1,24,20,40,0,25.93,34.12
2024,1,24,20,45,0,25.98,34.11
2024,1,24,20,50,0,26,34.1
2024,1,24,20,55,0,26,34.1
2024,1,24,21,0,0,26,34.11
2024,1,24,21,5,0,26,34.13
2024,1,24,21,10,0,26,34.12
2024,1,24,21,15,0,25.98,34.14
2024,1,24,21,20,0,25.99,34.14
2024,1,24,21,25,0,25.97,34.17
2024,1,24,21,30,0,25.94,34.19
2024,1,24,21,35,0,25.83,30.13
2024,1,24,21,40,0,25.82,29.91
2024,1,24,21,45,0,25.84,29.61
2024,1,24,21,50,0,25.98,29.48
2024,1,24,21,55,0,25.9,29.85
2024,1,24,22,0,0,25.84,29.71
2024,1,24,22,5,0,25.8,30.08
2024,1,24,22,10,0,25.77,31.29
2024,1,24,22,15,0,25.8,30
2024,1,24,22,20,0,25.73,30.73
2024,1,24,22,25,0,25.65,30.38
2024,1,24,22,30,0,25.68,30.93
2024,1,24,22,35,0,25.61,30.56
2024,1,24,22,40,0,25.6,30.18
2024,1,24,22,45,0,25.58,30.65
2024,1,24,22,50,0,25.55,31.07
2024,1,24,22,55,0,25.54,30.91
2024,1,24,23,0,0,25.51,31.35
2024,1,24,23,5,0,25.46,30.74
2024,1,24,23,10,0,25.47,30.9
2024,1,24,23,15,0,25.42,30.76
2024,1,24,23,20,0,25.33,31.53
2024,1,24,23,25,0,25.3,31.97
2024,1,24,23,30,0,25.29,31.82
2024,1,24,23,35,0,25.28,31.97
2024,1,24,23,40,0,25.25,32.33
2024,1,24,23,45,0,25.22,32.51
2024,1,24,23,50,0,25.17,32.76
2024,1,24,23,55,0,25.13,32.78
2024,1,25,0,0,0,25.11,32.85
2024,1,25,0,5,0,25.13,32.89
2024,1,25,0,10,0,25.19,33.06
2024,1,25,0,15,0,25.1,33
2024,1,25,0,20,0,25.09,33.34
2024,1,25,0,25,0,25.1,33.1
2024,1,25,0,30,0,25.3,33.56
2024,1,25,0,35,0,25.26,33.4
2024,1,25,0,40,0,25.01,32.94
2024,1,25,0,45,0,24.96,32.84
2024,1,25,0,50,0,24.95,32.91
2024,1,25,0,55,0,24.95,32.75
2024,1,25,1,0,0,24.95,32.74
2024,1,25,1,5,0,24.95,32.73
2024,1,25,1,10,0,24.94,32.75
2024,1,25,1,15,0,24.94,32.71
2024,1,25,1,20,0,24.93,32.75
2024,1,25,1,25,0,24.96,32.76
2024,1,25,1,30,0,24.98,32.7
2024,1,25,1,35,0,24.99,32.68
2024,1,25,1,40,0,24.99,32.78
2024,1,25,1,45,0,25.01,32.68
2024,1,25,1,50,0,25.01,32.66
2024,1,25,1,55,0,25.04,32.54
2024,1,25,2,0,0,25.04,32.49
2024,1,25,2,5,0,25.03,32.51
2024,1,25,2,10,0,25.03,32.43
2024,1,25,2,15,0,25.01,32.57
2024,1,25,2,20,0,25.04,32.47
2024,1,25,2,25,0,25.08,32.48
2024,1,25,2,30,0,25.11,32.5
2024,1,25,2,35,0,25.14,32.37
2024,1,25,2,40,0,25.14,32.26
2024,1,25,2,45,0,25.16,32.3
2024,1,25,2,50,0,25.17,32.38
2024,1,25,2,55,0,25.18,32.47
2024,1,25,3,0,0,25.21,32.55
2024,1,25,3,5,0,25.17,32.41
2024,1,25,3,10,0,25.16,32.27
2024,1,25,3,15,0,25.15,32.21
2024,1,25,3,20,0,25.15,32.29
2024,1,25,3,25,0,25.16,32.38
2024,1,25,3,30,0,25.18,32.46
2024,1,25,3,35,0,25.19,32.39
2024,1,25,3,40,0,25.23,32.49
2024,1,25,3,45,0,25.3,32.61
2024,1,25,3,50,0,25.35,32.69
2024,1,25,3,55,0,25.41,32.77
2024,1,25,4,0,0,25.36,32.67
2024,1,25,4,5,0,25.33,32.6
2024,1,25,4,10,0,25.29,32.53
2024,1,25,4,15,0,25.28,32.47
2024,1,25,4,20,0,25.27,32.46
2024,1,25,4,25,0,25.28,32.49
2024,1,25,4,30,0,25.31,32.52
2024,1,25,4,35,0,25.3,32.51
2024,1,25,4,40,0,25.31,32.55
2024,1,25,4,45,0,25.3,32.61
2024,1,25,4,50,0,25.3,32.65
2024,1,25,4,55,0,25.33,32.7
2024,1,25,5,0,0,25.33,32.74
2024,1,25,5,5,0,25.37,32.87
2024,1,25,5,10,0,25.36,32.89
2024,1,25,5,15,0,25.37,32.88
2024,1,25,5,20,0,25.14,32.66
2024,1,25,5,25,0,25.08,32.57
2024,1,25,5,30,0,25.09,32.57
2024,1,25,5,35,0,25.09,32.62
2024,1,25,5,40,0,25.18,32.74
2024,1,25,5,45,0,25.21,32.68
2024,1,25,5,50,0,25.25,32.68
2024,1,25,5,55,0,25.28,32.7
2024,1,25,6,0,0,25.32,32.7
2024,1,25,6,5,0,25.32,32.68
2024,1,25,6,10,0,25.33,32.69
2024,1,25,6,15,0,25.36,32.71
2024,1,25,6,20,0,25.38,32.74
2024,1,25,6,25,0,25.4,32.77
2024,1,25,6,30,0,25.45,32.84
2024,1,25,6,35,0,25.47,32.88
2024,1,25,6,40,0,25.49,32.91
2024,1,25,6,45,0,25.51,32.98
2024,1,25,6,50,0,25.52,33.01
2024,1,25,6,55,0,25.55,33.03
2024,1,25,7,0,0,25.5,32.99
2024,1,25,7,5,0,25.5,32.95
2024,1,25,7,10,0,25.49,32.94
2024,1,25,7,15,0,25.51,32.93
2024,1,25,7,20,0,25.54,32.98
2024,1,25,7,25,0,25.55,32.99
2024,1,25,7,30,0,25.56,32.98
2024,1,25,7,35,0,25.57,33.02
2024,1,25,7,40,0,25.56,32.99
2024,1,25,7,45,0,25.59,33.03
2024,1,25,7,50,0,25.6,33.07
2024,1,25,7,55,0,25.57,33.03
2024,1,25,8,0,0,25.61,33.08
2024,1,25,8,5,0,25.58,33.04
2024,1,25,8,10,0,25.62,33.09
2024,1,25,8,15,0,25.63,33.14
2024,1,25,8,20,0,25.59,33.1
2024,1,25,9,0,0,25.59,33.1
2024,1,25,9,5,0,25.59,33.1
2024,1,25,9,10,0,25.92,33.59
2024,1,25,9,15,0,25.93,33.61
2024,1,25,9,20,0,25.96,33.65
2024,1,25,9,25,0,25.91,33.57
2024,1,25,9,30,0,25.92,33.57
2024,1,25,9,35,0,25.87,33.49
2024,1,25,9,40,0,25.85,33.46
2024,1,25,9,45,0,25.81,33.42
2024,1,25,9,50,0,25.84,33.44
2024,1,25,9,55,0,25.96,33.59
2024,1,25,10,0,0,25.85,33.42
2024,1,25,10,5,0,25.36,32.77
2024,1,25,10,10,0,25.31,32.76
2024,1,25,10,15,0,25.32,32.76
2024,1,25,10,20,0,25.34,32.79
2024,1,25,10,25,0,25.34,32.79
2024,1,25,10,30,0,25.35,32.81
2024,1,25,10,35,0,25.37,32.83
2024,1,25,10,40,0,25.4,32.84
2024,1,25,10,45,0,25.42,32.86
2024,1,25,10,50,0,25.46,32.9
2024,1,25,10,55,0,25.55,32.99
2024,1,25,11,0,0,25.61,33.05
2024,1,25,11,5,0,25.64,33.09
2024,1,25,11,10,0,25.7,33.1
2024,1,25,11,15,0,25.75,33.13
2024,1,25,11,20,0,25.76,33.14
2024,1,25,11,25,0,25.75,33.12
2024,1,25,11,30,0,25.74,33.12
2024,1,25,11,35,0,25.72,33.12
2024,1,25,11,40,0,25.69,33.08
2024,1,31,16,35,0,27.37,30.45
2024,1,31,16,40,0,27.26,30.61
2024,1,31,16,45,0,27.16,30.82
2024,1,31,16,50,0,27.17,30.83
2024,1,31,16,55,0,27.51,30.15
2024,1,31,17,0,0,27.47,30.29
2024,1,31,17,5,0,27.6,29.83
2024,1,31,17,10,0,27.81,29.36
2024,1,31,17,15,0,27.56,29.93
2024,1,31,17,20,0,27.58,29.87
2024,1,31,17,25,0,27.51,30.11
2024,1,31,17,30,0,27.52,29.92
2024,1,31,17,35,0,27.67,29.41
2024,1,31,17,40,0,27.66,29.35
2024,1,31,17,45,0,27.29,30.4
2024,1,31,17,50,0,27.34,30.17
2024,1,31,17,55,0,27.43,29.88
2024,1,31,18,0,0,27.34,30.15
2024,1,31,18,5,0,27.5,29.64
2024,1,31,18,10,0,27.39,30.01
2024,1,31,18,15,0,27.2,30.39
2024,1,31,18,20,0,27.07,30.63
2024,1,31,18,25,0,26.89,31.08
2024,1,31,18,30,0,26.99,30.75
2024,1,31,18,35,0,26.94,28.94
2024,1,31,18,40,0,27.04,30.51
2024,1,31,18,45,0,26.9,30.74
2024,1,31,18,50,0,26.69,31.33
2024,1,31,18,55,0,26.69,31.32
2024,1,31,19,0,0,26.72,31.29
2024,1,31,19,5,0,26.81,30.86
2024,1,31,19,10,0,26.8,30.84
2024,1,31,19,15,0,26.96,30.42
2024,1,31,19,20,0,26.99,30.35
2024,1,31,19,25,0,26.96,30.44
2024,1,31,19,30,0,26.96,30.4
2024,1,31,19,35,0,26.93,30.53
2024,1,31,19,40,0,26.9,30.59
2024,1,31,19,45,0,26.91,30.56
2024,1,31,19,50,0,26.84,30.75
2024,1,31,19,55,0,26.79,30.9
2024,1,31,20,0,0,26.66,31.24
2024,1,31,20,5,0,26.63,31.4
2024,1,31,20,10,0,26.73,31.01
2024,1,31,20,15,0,26.91,30.47
2024,1,31,20,20,0,26.81,30.9
2024,1,31,20,25,0,26.86,30.58
2024,1,31,20,30,0,26.84,30.75
2024,1,31,20,35,0,26.55,31.78
2024,1,31,20,40,0,26.25,32.63
2024,1,31,20,45,0,26.43,31.97
2024,1,31,20,50,0,26.52,31.74
2024,1,31,20,55,0,26.76,30.88
2024,1,31,21,0,0,26.82,30.67
2024,1,31,21,5,0,26.67,31
2024,1,31,21,10,0,26.69,30.96
2024,1,31,21,15,0,26.61,31.19
2024,1,31,21,20,0,26.58,31.2
2024,1,31,21,25,0,26.49,31.46
2024,1,31,21,30,0,26.42,31.6
2024,1,31,21,35,0,26.41,31.62
2024,1,31,21,40,0,26.43,31.43
2024,1,31,21,45,0,26.44,31.31
2024,1,31,21,50,0,26.38,31.52
2024,1,31,21,55,0,26.37,31.61
2024,1,31,22,0,0,26.4,31.46
2024,1,31,22,5,0,26.43,31.36
2024,1,31,22,10,0,26.45,31.49
2024,1,31,22,15,0,26.48,31.62
2024,1,31,22,20,0,26.52,31.65
2024,1,31,22,25,0,26.54,31.67
2024,1,31,22,30,0,26.57,31.68
2024,1,31,22,35,0,26.59,31.78
2024,1,31,22,40,0,26.6,31.91
2024,1,31,22,45,0,26.63,32.02
2024,1,31,22,50,0,26.66,32.11
2024,1,31,22,55,0,26.71,32.02
2024,1,31,23,0,0,26.75,32.03
2024,1,31,23,5,0,26.84,31.96
2024,1,31,23,10,0,26.89,32.05
2024,1,31,23,15,0,26.94,32.03
2024,1,31,23,20,0,26.96,32.36
2024,1,31,23,25,0,27.03,32.44
2024,1,31,23,30,0,27.08,32.55
2024,1,31,23,35,0,27.12,32.69
2024,1,31,23,40,0,27.11,32.75
2024,1,31,23,45,0,27.1,32.79
2024,1,31,23,50,0,27.07,32.8
2024,1,31,23,55,0,27.06,32.84
2024,2,1,0,0,0,27.04,32.9
2024,2,1,0,5,0,26.99,32.94
2024,2,1,0,10,0,26.97,33
2024,2,1,0,15,0,26.52,32.69
2024,2,1,0,20,0,26.34,32.58
2024,2,1,0,25,0,26.36,32.81
2024,2,1,0,30,0,26.31,32.85
2024,2,1,0,35,0,26.33,33.04
2024,2,1,0,40,0,26.34,33.12
2024,2,1,0,45,0,26.34,33.1
2024,2,1,0,50,0,26.35,33.17
2024,2,1,0,55,0,26.31,33.19
2024,2,1,1,0,0,26.24,33.23
2024,2,1,1,5,0,26.29,33.35
2024,2,1,1,10,0,26.27,33.4
2024,2,1,1,15,0,26.23,33.4
2024,2,1,1,20,0,26.19,33.47
2024,2,1,1,25,0,26.25,33.31
2024,2,1,1,30,0,26.28,33.29
2024,2,1,1,35,0,26.28,33.32
2024,2,1,1,40,0,26.27,33.31
2024,2,1,1,45,0,26.24,33.33
2024,2,1,1,50,0,26.21,33.33
2024,2,1,1,55,0,26.22,33.34
2024,2,1,2,0,0,26.23,33.33
2024,2,1,2,5,0,26.25,33.34
2024,2,1,2,10,0,26.23,33.35
2024,2,1,2,15,0,26.25,33.36
2024,2,1,2,20,0,26.25,33.36
2024,2,1,2,25,0,26.25,33.39
2024,2,1,2,30,0,26.25,33.37
2024,2,1,2,35,0,26.26,33.39
2024,2,1,2,40,0,26.25,33.43
2024,2,1,2,45,0,26.24,33.4
2024,2,1,2,50,0,26.23,33.45
2024,2,1,2,55,0,26.13,33.55
2024,2,1,3,0,0,26.08,33.63
2024,2,1,3,5,0,26.05,33.71
2024,2,1,3,10,0,26.09,33.76
2024,2,1,3,15,0,26.04,33.6
2024,2,1,3,20,0,26.02,33.58
2024,2,1,3,25,0,26.06,33.62
2024,2,1,3,30,0,25.96,32.27
2024,2,1,3,35,0,25.97,31.08
2024,2,1,3,40,0,25.97,30.82
2024,2,1,3,45,0,25.94,30.96
2024,2,1,3,50,0,25.97,31.05
2024,2,1,3,55,0,25.89,31.09
2024,2,1,4,0,0,25.93,31.51
2024,2,1,4,5,0,25.91,30.96
2024,2,1,4,10,0,25.99,31.26
2024,2,1,4,15,0,25.95,30.88
2024,2,1,4,20,0,25.92,30.86
2024,2,1,4,25,0,25.93,30.21
2024,2,1,4,30,0,26.04,29.53
2024,2,1,4,35,0,26.04,29.74
2024,2,1,4,40,0,26.04,29.5
2024,2,1,4,45,0,26.03,29.38
2024,2,1,4,50,0,26.05,29.41
2024,2,1,4,55,0,25.97,29.28
2024,2,1,5,0,0,26.06,29.77
2024,2,1,5,5,0,26.08,29.98
2024,2,1,5,10,0,26.08,29.93
2024,2,1,5,15,0,26.07,29.86
2024,2,1,5,20,0,26.1,30.36
2024,2,1,5,25,0,26.07,29.97
2024,2,1,5,30,0,26.06,29.13
2024,2,1,5,35,0,26.1,29.58
2024,2,1,5,40,0,26.08,29.58
2024,2,1,5,45,0,26.12,29.95
2024,2,1,5,50,0,26.12,30.13
2024,2,1,5,55,0,26.1,30.29
2024,2,1,6,0,0,26.05,29.86
2024,2,1,6,5,0,26.09,29.49
2024,2,1,6,10,0,26.11,29.66
2024,2,1,6,15,0,26.1,29.97
2024,2,1,6,20,0,26.11,29.76
2024,2,1,6,25,0,26.1,29.81
2024,2,1,6,30,0,26.11,29.96
2024,2,1,6,35,0,26.08,29.88
2024,2,1,6,40,0,26.06,30.04
